AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing
700000008841,Michael's House,Ballymena,54.95740116,-6.57592696,291280,413135
700000008842,Drumsaragh Crossroads,Ballymena,54.95869843,-6.59414192,290107,413254
700000008843,Blackrock Road,Ballymena,54.9623576,-6.6181208,288563,413631
700000008844,Grove Road,Ballymena,54.96926732,-6.643757,286906,414368
700000008845,Whitefalls Road,Ballymena,54.97704122,-6.66018552,285838,415213
700000008846,Edenbane Rd,Ballymena,54.9787608,-6.67649297,284790,415384
700000008847,Bridge Street,Ballymena,54.983287,-6.686858,284117,415876
700000008848,Bridge Street,Ballymena,54.9834,-6.68664998,284130,415889
700000008849,Edenbane Rd,Ballymena,54.97877474,-6.67632965,284800,415386
700000008850,Whitefalls Road,Ballymena,54.97716997,-6.66024144,285834,415227
700000008851,Grove Road,Ballymena,54.96941548,-6.64379406,286904,414384
700000008852,Blackrock Road,Ballymena,54.96230129,-6.61755965,288599,413625
700000008853,Drumsaragh Crossroads,Ballymena,54.95878517,-6.59426502,290099,413264
700000008854,Michael's House,Ballymena,54.95749497,-6.57626708,291258,413145
700000008855,Bann Bridge,Ballymena,54.95920855,-6.53896367,293641,413383
700000008856,Ballymaconnelly Road,Ballymena,54.96203989,-6.52416139,294582,413718
700000008857,Moneyleck Road,Ballymena,54.9567287,-6.49642572,296371,413165
700000008858,Presbyterian Church Hall,Ballymena,54.95926336,-6.48465821,297119,413463
700000008859,Main Street,Ballymena,54.95745063,-6.48297573,297231,413264
700000008860,Church Lane,Ballymena,54.950468,-6.477206,297618,412495
700000008861,Drumack Lane,Ballymena,54.943133,-6.463884,298489,411697
700000008862,Greenwood Park,Ballymena,54.93921732,-6.45873391,298829,411268
700000008863,Crabby Line,Ballymena,54.93182195,-6.44617095,299652,410463
700000008864,Hannahs House,Ballymena,54.92551008,-6.4335616,300479,409780
700000008865,Mount Pleasant,Ballymena,54.89875518,-6.37619362,304223,406884
700000008866,Crosskeys Road End,Ballymena,54.78334068,-6.42169934,301596,393972
700000008867,Spat Shop,Ballymena,54.80567751,-6.39249173,303418,396501
700000008868,Gillietown,Ballymena,54.80932868,-6.39752628,303085,396900
700000008869,Duffins Cross,Ballymena,54.81444436,-6.40600405,302527,397457
700000008870,SteelsCorner,Ballymena,54.82003495,-6.41443422,301971,398067
700000008871,Marshalls Cross,Ballymena,54.82571163,-6.4274692,301119,398680
700000008872,Cashelltown Road,Ballymena,54.83005234,-6.4345368,300654,399153
700000008873,Scullions Bridge,Ballymena,54.84891432,-6.45456025,299321,401224
700000008874,Portglenone Forest,Ballymena,54.86254495,-6.46394429,298685,402728
700000008875,Largy Road End,Ballymena,54.85562514,-6.46873869,298394,401951
700000008876,Scullions Bridge,Ballymena,54.84285992,-6.46310438,298787,400538
700000008877,Killygarn Corner,Ballymena,54.83219689,-6.44201734,300168,399381
700000008878,Cashelltown Crossroads,Ballymena,54.83001707,-6.43528514,300606,399148
700000008879,Marshalls Crossroads,Ballymena,54.82565131,-6.42697361,301151,398674
700000008880,SteelsCorner,Ballymena,54.82118984,-6.41687835,301811,398192
700000008881,Duffins Crossroads,Ballymena,54.81445761,-6.40496127,302594,397460
700000008882,Gillistown Xrds,Ballymena,54.80926521,-6.39748213,303088,396893
700000008883,Spar Shop,Ballymena,54.80532786,-6.39186796,303459,396463
700000008884,Clooney Crossroads,Ballymena,54.81997562,-6.39352631,303315,398091
700000008885,Hillis's Crossroads,Ballymena,54.83303148,-6.41213503,302086,399517
700000008886,Gracehill Corner,Ballymena,54.85508514,-6.32834878,307411,402097
700000008887,Ballykennedy Road End,Ballymena,54.85301916,-6.34279079,306489,401845
700000008888,Ahoghill Orange Hall,Ballymena,54.85127404,-6.36115755,305314,401623
700000008889,Ahoghill Diamond,Ballymena,54.85107472,-6.3663661,304980,401593
700000008890,Ballybeg Crossroads,Ballymena,54.8473444,-6.39043054,303444,401142
700000008891,Kyles Crossroads,Ballymena,54.85016217,-6.41614869,301785,401418
700000008892,Ballynafie,Ballymena,54.85395341,-6.4306838,300842,401819
700000008893,Carmegrim Road,Ballymena,54.85364369,-6.43871493,300327,401773
700000008894,O'Rourkes Fort,Ballymena,54.81157989,-6.37226913,304703,397188
700000008895,Doctorstown,Ballymena,54.81845166,-6.35819305,305590,397974
700000008896,Glebe Orange Hall,Ballymena,54.83188134,-6.36275263,305262,399462
700000008897,Carneany Road Ennd,Ballymena,54.84494504,-6.37017884,304751,400905
700000008898,Tully Road Junction,Ballymena,54.86145947,-6.46122895,298862,402611
700000008899,Main Street,Ballymena,54.87305652,-6.47826621,297740,403878
700000008900,Main Street,Ballymena,54.87298371,-6.47819106,297745,403870
700000008901,Weirs Corner,Ballymena,54.87175032,-6.49964162,296371,403703
700000008902,Clady,Ballymena,54.86920722,-6.50833454,295819,403408
700000008903,Smithstown Crossroads,Ballymena,54.86127349,-6.50312987,296172,402532
700000008904,Smithstown Crossroads,Ballymena,54.8616187,-6.50271215,296198,402571
700000008905,Clady,Ballymena,54.86948616,-6.50837097,295816,403439
700000008907,Andersons Lane,Ballymena,54.84609503,-6.40399355,302576,400983
700000008908,Kyles Crossroads,Ballymena,54.85035215,-6.41625023,301778,401439
700000008909,St Paul's School,Ballymena,54.8469538,-6.37392776,304505,401123
700000008910,Carmegrim Road End,Ballymena,54.86110048,-6.45842375,299043,402575
700000008911,Bracknamuckley Wood,Ballymena,54.8826575,-6.48452679,297315,404938
700000008912,Milltown Road End,Ballymena,54.89068076,-6.4881998,297060,405826
700000008913,Mcteague's Corner,Ballymena,54.90488991,-6.4922978,296763,407402
700000008914,Lowery's Lane,Ballymena,54.91753851,-6.49299456,296688,408809
700000008915,Gortgole Road End,Ballymena,54.93038617,-6.49380905,296605,410238
700000008916,Portna Road,Ballymena,54.9456211,-6.51561909,295171,411904
700000008917,Crabby Crossroads,Ballymena,54.92499891,-6.48033044,297482,409657
700000008918,Blackstone Road,Ballymena,54.91543041,-6.47666759,297740,408597
700000008919,Grannystown Road,Ballymena,54.9047929,-6.47445006,297908,407416
700000008920,Mount Pleasant,Ballymena,54.90329314,-6.47449118,297909,407249
700000008921,Skerdan Road,Ballymena,54.8933334,-6.47402601,297963,406141
700000008922,Glbson's Yard,Ballymena,54.88393858,-6.47419414,297975,405095
700000008923,Mountstafford Road,Ballymena,54.88181611,-6.47400946,297992,404859
700000008924,Bethlehem Abbey,Ballymena,54.87281833,-6.47431828,297994,403857
700000008925,Tullygrawley Road,Ballymena,54.89286356,-6.30923087,308534,406330
700000008926,Lisnasoo Flyover,Ballymena,54.98479731,-6.34729861,305850,416505
700000008927,Drumbare Road,Ballymena,54.98855954,-6.336473765,306533,416940
700000008928,Main Street,Ballymena,54.99670471,-6.33018474,306917,417858
700000008929,Kilmandil Road,Ballymena,55.02498713,-6.330445471,306822,421004
700000008930,Knockaholet Road,Ballymena,55.0469102,-6.326716871,307002,423450
700000008931,Omerbane Lane,Ballymena,55.00312815,-6.29009444,309465,418635
700000008932,Omerbane Road,Ballymena,54.99047942,-6.28247641,309987,417239
700000008933,Adam's House,Ballymena,54.98888923,-6.28120068,310073,417064
700000008934,Moneyduff Road End,Ballymena,54.97252452,-6.27893247,310263,415246
700000008935,Clogh Square,Ballymena,54.9664813,-6.28932513,309614,414557
700000008936,12-20 Coronation Park,Ballymena,54.9648741,-6.28811305,309696,414380
700000008937,Ballyreagh Road,Ballymena,54.95187321,-6.28420149,309982,412939
700000008938,Dunbought Road,Ballymena,54.94946505,-6.28225938,310113,412674
700000008939,Lisnacrogher Road,Ballymena,54.93339485,-6.27668797,310514,410894
700000008940,Cloughwater Presbyterian Church,Ballymena,54.92534381,-6.27152568,310867,410006
700000008941,Johnstontown Road,Ballymena,54.90985492,-6.256610173,311863,408304
700000008942,Craigywarren Orange Hall,Ballymena,54.90811019,-6.2564829,311876,408110
700000008943,Craigywarren,Ballymena,54.9064411,-6.25662901,311871,407924
700000008944,Craigywarren Road End,Ballymena,54.90007318,-6.25589659,311939,407218
700000008945,Grove Road,Ballymena,54.88379431,-6.27730998,310610,405372
700000008946,Clinty Xrds,Ballymena,54.89647679,-6.28281673,310222,406775
700000008947,Dernaveagh Xrds,Ballymena,54.91577411,-6.29172659,309598,408909
700000008948,Bally Road,Ballymena,54.92019067,-6.29531397,309356,409395
700000008949,Rockstown Road,Ballymena,54.92733353,-6.29920826,309087,410184
700000008950,Drumfin Road,Ballymena,54.93226331,-6.30096603,308961,410730
700000008951,Ballyreagh Road,Ballymena,54.94212144,-6.30502907,308674,411821
700000008952,Doury Road,Ballymena,54.9515799,-6.31137419,308242,412864
700000008953,Carnbeg Crossroads,Ballymena,54.96165069,-6.31460523,308008,413980
700000008954,Mileburn Cross,Ballymena,54.98262979,-6.31466362,307945,416313
700000008955,Carnbeg Crossroads,Ballymena,54.96183242,-6.31345785,308081,414002
700000008956,Doury Road,Ballymena,54.95182363,-6.31145762,308236,412891
700000008957,Ballyreagh Road,Ballymena,54.94230188,-6.3050839,308670,411841
700000008958,Drumfin Road,Ballymena,54.93238858,-6.30092954,308963,410744
700000008959,Rockstown Road,Ballymena,54.9275685,-6.29930754,309080,410210
700000008960,Bally Road,Ballymena,54.92035294,-6.2953539,309353,409413
700000008961,Dernaveagh Road,Ballymena,54.91588163,-6.29170644,309599,408921
700000008962,Clinty Cross,Ballymena,54.8968307,-6.28306667,310205,406814
700000008963,Grove Road,Ballymena,54.88357353,-6.27884654,310512,405345
700000008964,Craigywarren,Ballymena,54.90639796,-6.25675668,311863,407919
700000008965,Craigywarren Orange Hall,Ballymena,54.90812185,-6.256669508,311864,408111
700000008966,Johnstontown Road,Ballymena,54.90988497,-6.25680594,311850,408307
700000008967,Cloughwater Presbyterian Church,Ballymena,54.92504819,-6.27158515,310864,409973
700000008968,Lisnacrogher Road,Ballymena,54.93320564,-6.27664925,310517,410873
700000008969,Dunbought Road,Ballymena,54.94949617,-6.28255461,310094,412677
700000008970,Ballyreagh Road,Ballymena,54.95173765,-6.28414483,309986,412924
700000008971,Dernaveagh Road,Ballymena,54.95687765,-6.2861426,309844,413493
700000008972,11-19 Coronation Park,Ballymena,54.96464898,-6.28807579,309699,414355
700000008973,Moneyduff Road,Ballymena,54.97238351,-6.27912591,310251,415230
700000008974,Glenlesie Orange Hall,Ballymena,54.97597149,-6.26797678,310955,415647
700000008975,Glenleslie Road,Ballymena,54.97742149,-6.26193212,311338,415818
700000008976,Brandy Cross,Ballymena,54.98178554,-6.2430294,312536,416334
700000008977,Lignamonagh,Ballymena,54.98230285,-6.23966382,312750,416397
700000008978,Skerry Road West,Ballymena,54.98296809,-6.23535437,313024,416478
700000008979,Tates Lane,Ballymena,54.98653711,-6.2219494,313872,416897
700000008980,Sunview Park,Ballymena,54.98927268,-6.21734431,314159,417209
700000008981,Dixons Shop,Ballymena,54.99076373,-6.21426263,314352,417380
700000008982,Tates Lane South,Ballymena,54.9828021,-6.21291337,314461,416496
700000008983,Glenariff PO,Ballymena,55.01940968,-6.12328533,320089,420721
700000008984,Branch Road,Ballymena,55.02753439,-6.09000033,322193,421683
700000008985,Killmore School,Ballymena,55.04544795,-6.08138708,322689,423692
700000008986,Commons Estate,Ballymena,54.89674616,-6.19904965,315595,406940
700000008987,Polee Road End,Ballymena,54.90777771,-6.19777747,315645,408170
700000008988,Elgany,Ballymena,54.91783331,-6.1991528,315528,409287
700000008989,Knowhead Road,Ballymena,54.93309009,-6.20596017,315048,410974
700000008990,GibsonsCorner,Ballymena,54.93708164,-6.20857554,314869,411414
700000008991,Mcturks Lane,Ballymena,54.93590511,-6.17239644,317191,411343
700000008992,Elganny Road End,Ballymena,54.93246571,-6.1736914,317118,410958
700000008993,The Rack,Ballymena,54.92137023,-6.17667418,316959,409718
700000008994,Filterbeds,Ballymena,54.9146213,-6.18374775,316525,408955
700000008995,Buckna Road End,Ballymena,54.89743244,-6.16565926,317735,407072
700000008996,Rosehill Road End,Ballymena,54.90020616,-6.14068295,319329,407423
700000008997,Buckna O'Hall,Ballymena,54.89908078,-6.12707845,320205,407321
700000008998,Hazelbank Primary School,Ballymena,54.902561,-6.11046853,321260,407737
700000008999,Slemish View,Ballymena,54.90264328,-6.10825077,321402,407750
700000009000,Killnacoppagh Road,Ballymena,54.90764474,-6.087418,322723,408343
700000009001,Mckeowns Town,Ballymena,54.90924349,-6.077144,323377,408539
700000009002,Burnside Road End,Ballymena,54.91032854,-6.06513167,324144,408681
700000009003,Crebilly Chapel,Ballymena,54.86686808,-6.22488427,314022,403572
700000009004,Crebilly Cross,Ballymena,54.86315931,-6.21702594,314537,403172
700000009005,Bog Road End,Ballymena,54.86991652,-6.22753875,313843,403907
700000009006,Aghacully Road End,Ballymena,54.90566511,-6.10845207,321380,408086
700000009007,Hazelbank Prim Sch,Ballymena,54.90354659,-6.11087451,321231,407846
700000009008,Woodland Park,Ballymena,54.88816748,-6.13132537,319965,406099
700000009009,Tullog Lane,Ballymena,54.87865446,-6.12732493,320250,405047
700000009010,Ballygelly Orange Hall,Ballymena,54.86772446,-6.1322401,319967,403822
700000009011,Roughan Road End,Ballymena,54.86649317,-6.14863715,318918,403657
700000009012,Greenhill Bridge,Ballymena,54.84081184,-6.12784828,320329,400834
700000009013,Crossroads End,Ballymena,54.84549079,-6.13473096,319873,401343
700000009014,Cross Sabath School,Ballymena,54.85015492,-6.15539581,318532,401827
700000009015,Doagh,Ballymena,54.8616025,-6.21318538,314788,403005
700000009016,Aghandore Road,Ballymena,54.88140094,-6.20631002,315173,405220
700000009017,Broughshane Gospel Hall,Ballymena,54.89214046,-6.20229457,315400,406422
700000009018,Lissmurrican Road End,Ballymena,54.86660468,-6.21427256,314704,403560
700000009019,Rathkeel Road,Ballymena,54.87304079,-6.17701851,317077,404338
700000009020,Lisnahilt Crossroads,Ballymena,54.86551879,-6.1613766,318103,403527
700000009021,Ballynulto Road End,Ballymena,54.86138683,-6.1537305,318606,403080
700000009022,Byrestown Cross,Ballymena,54.82682224,-6.20508941,315407,399147
700000009023,Kilgad Cross,Ballymena,54.82112515,-6.20016093,315740,398521
700000009024,Craigstown Road End,Ballymena,54.81235639,-6.18627059,316658,397568
700000009025,Lislunnan Road,Ballymena,54.79415917,-6.17760073,317268,395557
700000009026,Bells Corner,Ballymena,54.78961615,-6.18559423,316767,395038
700000009027,Parkgate Road,Ballymena,54.79392491,-6.19619207,316073,395500
700000009028,Parkgate Road,Ballymena,54.79800031,-6.20140651,315726,395945
700000009029,Parkgate Road,Ballymena,54.80305068,-6.20634552,315394,396499
700000009030,Rankinstown Road,Ballymena,54.83650834,-6.2308711,313723,400183
700000009031,Fairlands,Ballymena,54.8275551,-6.15746913,318465,399308
700000009032,Scottstown Road End,Ballymena,54.82689248,-6.16829901,317771,399216
700000009033,Kilgad Road,Ballymena,54.82428284,-6.17876488,317106,398908
700000009034,Ross O'Hall,Ballymena,54.82247469,-6.18821325,316504,398691
700000009035,Ross Park,Ballymena,54.83885894,-6.27117729,311127,400380
700000009036,Ballylesson Road End,Ballymena,54.83072528,-6.26592237,311487,399483
700000009037,Toll Bar,Ballymena,54.82638533,-6.2639921,311623,399003
700000009038,Cromkill Orange Hall,Ballymena,54.8221407,-6.26244712,311734,398533
700000009039,Carsons Cross,Ballymena,54.8192706,-6.26152795,311801,398215
700000009040,Ross's Factory,Ballymena,54.80744831,-6.25970259,311951,396902
700000009041,Cambridge Drive,Ballymena,54.85751343,-6.29174543,309755,402424
700000009042,1-5 Old Grange Avenue,Ballymena,54.85913898,-6.28915379,309917,402609
700000009043,1-5 Grange Road,Ballymena,54.86120781,-6.29060806,309818,402837
700000009044,Frosses Road,Ballymena,55.00772029,-6.36134852,304894,419037
700000009045,Ballylig Road,Ballymena,55.0111355,-6.363599205,304738,419412
700000009046,Ballycastle Road End,Ballymena,55.0154143,-6.36673648,304526,419884
700000009047,Burnquarter Road,Ballymena,55.04678575,-6.42926628,300448,423284
700000009048,Glenlough Road Crossroads,Ballymena,55.056967,-6.45904,298520,424375
700000009049,Carnany Estate,Ballymena,55.06818322,-6.493833193,296270,425575
700000009050,Trinity Church,Ballymena,55.07054615,-6.50845856,295330,425818
700000009051,Charles Street,Ballymena,55.0727468,-6.5183292,294694,426050
700000009052,Ballymoney Town Hall,Ballymena,55.07158835,-6.51787877,294726,425921
700000009053,Charles Street,Ballymena,55.0726755,-6.51794794,294722,426044
700000009054,Trinity Church,Ballymena,55.07062643,-6.508438,295331,425827
700000009055,Heatherlea Place,Ballymena,55.068565,-6.50215,295738,425606
700000009056,Carnany Estate,Ballymena,55.0678414,-6.49370637,296282,425539
700000009057,Glenlough Road Crossroads,Ballymena,55.05773508,-6.46101767,298392,424458
700000009058,Frosses Road,Ballymena,55.04979977,-6.43508137,300072,423613
700000009059,Knockahollet Crossroads,Ballymena,55.03674937,-6.40952998,301735,422195
700000009060,Dunloy Crossroads,Ballymena,55.02386094,-6.38397258,303402,420798
700000009061,Ballycastle Road End,Ballymena,55.01733943,-6.36703238,304502,420097
700000009062,Ballylig Road,Ballymena,55.01092998,-6.36301355,304776,419390
700000009063,Killagan Station Road,Ballymena,55.00363331,-6.35806107,305115,418587
700000009064,Molloys Pub,Ballymena,54.99717468,-6.35279296,305469,417876
700000009065,Frosses Road,Ballymena,54.99235706,-6.35063096,305620,417343
700000009066,Cloughmills Road,Ballymena,54.98461885,-6.3477458,305825,416486
700000009067,White Mark,Ballymena,54.96976765,-6.34304609,306165,414840
700000009068,Filling Station,Ballymena,54.96356007,-6.34108448,306307,414152
700000009069,Glarryford Lay-by,Ballymena,54.94995816,-6.33491957,306735,412646
700000009070,Culcrum Road,Ballymena,55.02792947,-6.36500786,304604,421279
700000009071,Ballyportery Crossroads,Ballymena,55.04523153,-6.35744014,305043,423217
700000009072,Knockahollet Crossroads,Ballymena,55.04817577,-6.35707997,305058,423545
700000009073,Tober Road,Ballymena,55.05391564,-6.35627957,305094,424185
700000009074,Tober Crossroads,Ballymena,55.06756118,-6.35329042,305249,425708
700000009075,Kilraughts Road End,Ballymena,55.09000453,-6.35545738,305052,428203
700000009076,Fivey Road Crossroads,Ballymena,55.09692363,-6.35336087,305168,428977
700000009077,Bregagh Road End,Ballymena,55.10898931,-6.34163892,305884,430338
700000009078,Armoy Rugby Club,Ballymena,55.12306209,-6.32373479,306989,431931
700000009079,Diamond,Ballymena,55.13127237,-6.325791674,306836,432842
700000009080,Ballykenver Road,Ballymena,55.14399299,-6.317949981,307302,434270
700000009081,Ballaney,Ballymena,55.14735052,-6.31101774,307735,434654
700000009082,Islandarragh Road End,Ballymena,55.16806297,-6.30766724,307893,436965
700000009083,Carnately Bridge,Ballymena,55.18999549,-6.28164253,309494,439449
700000009084,Whitepark Road End,Ballymena,55.19245059,-6.27038736,310204,439740
700000009085,White Park Road End,Ballymena,55.19291284,-6.2694094,310265,439793
700000009086,Carnately Bridge,Ballymena,55.18990439,-6.28155224,309500,439439
700000009087,Islandarragh Road End,Ballymena,55.16949212,-6.306533461,307961,437126
700000009088,Ballaney,Ballymena,55.14726859,-6.3108954,307743,434646
700000009089,Ballykenver Road,Ballymena,55.142106,-6.319668,307198,434057
700000009090,Diamond,Ballymena,55.13168693,-6.32601647,306821,432888
700000009091,Armoy Rugby Club,Ballymena,55.12382741,-6.323359891,307011,432017
700000009092,Bregagh Road End,Ballymena,55.10871238,-6.34131192,305909,430309
700000009093,Fivey Road Crossroads,Ballymena,55.09796159,-6.352846219,305198,429093
700000009094,Kilraughts Road End,Ballymena,55.09035809,-6.355257811,305064,428243
700000009095,Tober Crossroads,Ballymena,55.06752841,-6.35309462,305262,425705
700000009096,Scally Park,Ballymena,55.06242228,-6.306378696,308260,425208
700000009097,Shelton Road,Ballymena,55.06351216,-6.306583104,308244,425329
700000009098,Knockard Park,Ballymena,55.07214994,-6.30875716,308082,426287
700000009099,Magherahoney,Ballymena,55.09751019,-6.31278956,307756,429104
700000009100,Carrowgrin,Ballymena,55.09790395,-6.32024988,307282,429138
700000009101,Frairy Road,Ballymena,55.09811752,-6.322807311,307115,429156
700000009102,Tober Road,Ballymena,55.05376038,-6.356054763,305109,424168
700000009103,Knockahollet Crossroads,Ballymena,55.0478601,-6.35684824,305074,423510
700000009104,Ballyportery Crossroads,Ballymena,55.04527722,-6.3571753,305060,423222
700000009105,Culcrum Road,Ballymena,55.02790725,-6.36477001,304619,421277
700000009106,Mcneilstown OHall,Ballymena,54.91992714,-6.45076328,299390,409134
700000009107,Blackstone Road,Ballymena,54.9192019,-6.46796273,298289,409029
700000009108,Gortfad Road,Ballymena,54.8805497,-6.45484546,299225,404745
700000009109,Hiltonstown Road End,Ballymena,54.88074597,-6.45332655,299322,404769
700000009110,Race Road End,Ballymena,54.88047466,-6.43844111,300278,404760
700000009111,Tullynahinnon Road End,Ballymena,54.88268717,-6.42472102,301153,405026
700000009112,Killyless Stores,Ballymena,54.89401783,-6.41935338,301469,406295
700000009113,Gortfad Road End,Ballymena,54.89843641,-6.4261639,301021,406777
700000009114,Lisnagarron Lane,Ballymena,54.9091821,-6.44158664,300005,407951
700000009115,Lisnagarron Lane,Ballymena,54.90925313,-6.44152153,300009,407959
700000009116,Gortfad Road End,Ballymena,54.8983213,-6.42629309,301013,406764
700000009117,Killyless Stores,Ballymena,54.89410701,-6.41930312,301472,406305
700000009118,Tullynahinnon Road End,Ballymena,54.88304351,-6.42448897,301167,405066
700000009119,Race Road End,Ballymena,54.88043734,-6.43833348,300285,404756
700000009120,Killycoogan Road End,Ballymena,54.90699774,-6.47475646,297883,407661
700000009121,Crabby Crossroads,Ballymena,54.92444238,-6.48036702,297481,409595
700000009122,Gortgole Road End,Ballymena,54.93030931,-6.49340631,296631,410230
700000009123,Lowrys Lane,Ballymena,54.91760079,-6.49294544,296691,408816
700000009124,McteaguesCorner,Ballymena,54.90529128,-6.49206453,296777,407447
700000009125,Milltown Road End,Ballymena,54.89077017,-6.48816528,297062,405836
700000009126,Bracknamuckley Wood,Ballymena,54.88257397,-6.48431178,297329,404929
700000009127,Dungannon Bus Station,Dungannon,54.50090697,-6.77410066,279470,362079
700000009128,29-37 Railway Road,Dungannon,54.50133614,-6.77212743,279600,362130
700000009129,Milltown,Dungannon,54.5013354,-6.7677133,279883,362134
700000009130,Brooke Street,Dungannon,54.5000367,-6.7660489,279994,361991
700000009131,Royal School Gates,Dungannon,54.4999396,-6.7630682,280187,361983
700000009132,Upper Ranfurly Road,Dungannon,54.5020547,-6.7639484,280126,362218
700000009133,Perry Street,Dungannon,54.5032776,-6.766594,279952,362351
700000009134,Market Square,Dungannon,54.5045834,-6.7693607,279770,362493
700000009136,Thomas Street,Dungannon,54.507897,-6.7681997,279839,362863
700000009137,Oak's Road,Dungannon,54.51027345,-6.76579169,279993,363132
700000009138,Enterprise Centre,Dungannon,54.51357496,-6.76377259,280115,363500
700000009139,Lambfield Crescent,Dungannon,54.51635908,-6.76174775,280243,363814
700000009140,54-62 Dungannon Road,Dungannon,54.52076174,-6.75917448,280401,364307
700000009141,Rossmore Road,Dungannon,54.5224646,-6.75790277,280480,364498
700000009142,Old Engine Bridge,Dungannon,54.52573547,-6.75448273,280695,364866
700000009143,Bells Stop,Dungannon,54.52807989,-6.74835645,281087,365134
700000009144,164-172 Dungannon Road,Dungannon,54.5287322,-6.7419571,281500,365214
700000009145,Edendork Primary School,Dungannon,54.52979842,-6.73823251,281739,365337
700000009146,Gilmores Crossroads,Dungannon,54.52981256,-6.72954118,282299,365347
700000009147,Gortin Heights,Dungannon,54.53068885,-6.72462694,282618,365452
700000009148,Gortin Crescent,Dungannon,54.53090918,-6.72082002,282864,365481
700000009149,Dungannon Road,Dungannon,54.53109782,-6.71573193,283193,365508
700000009150,Millview Manor,Dungannon,54.531564,-6.71057324,283526,365566
700000009151,Brackaville Church,Dungannon,54.5362678,-6.7043379,283920,366097
700000009152,Lineside,Dungannon,54.5400552,-6.70063331,284152,366523
700000009153,Columbas Villas,Dungannon,54.539283,-6.69399866,284583,366445
700000009154,Millbrook,Dungannon,54.53774791,-6.687466,285009,366282
700000009155,Canal Walk,Dungannon,54.53593345,-6.6825341,285332,366086
700000009156,Coney Park,Dungannon,54.53442435,-6.67597065,285760,365926
700000009157,Moor Gardens,Dungannon,54.53423749,-6.67285606,285962,365909
700000009158,St Patrick's Primary School,Dungannon,54.53188968,-6.66767998,286302,365654
700000009159,New Gates,Dungannon,54.52879394,-6.66313136,286603,365315
700000009160,Ohanlons House,Dungannon,54.5272657,-6.65817677,286927,365151
700000009161,Annaghaboe Road,Dungannon,54.52261949,-6.65157996,287364,364642
700000009162,Annaghmore Road,Dungannon,54.51799229,-6.64591056,287741,364134
700000009163,Derrytresk GAC,Dungannon,54.51741046,-6.63810051,288248,364079
700000009164,St Johns Primary School,Dungannon,54.51654704,-6.63085602,288719,363992
700000009165,Reenaderry Road,Dungannon,54.52481119,-6.62679542,288964,364917
700000009166,Shamrock House,Dungannon,54.52891081,-6.62468063,289092,365376
700000009167,Falls Pub,Dungannon,54.53407485,-6.61979513,289397,365957
700000009168,Falls Corner,Dungannon,54.53608202,-6.61697739,289575,366184
700000009169,Doon Avenue,Dungannon,54.53783611,-6.6203171,289355,366375
700000009170,ONeills House,Dungannon,54.5400685,-6.62464532,289070,366618
700000009171,Coole Road,Dungannon,54.54134807,-6.62656462,288943,366758
700000009172,Dormans House,Dungannon,54.54324703,-6.62923587,288766,366966
700000009173,Coole Bridge,Dungannon,54.54597906,-6.63328573,288498,367265
700000009174,Lisaclare Road,Dungannon,54.55136526,-6.64033474,288028,367854
700000009175,Coole Cottages,Dungannon,54.54918668,-6.63650119,288283,367618
700000009176,Holy Family Primary School,Dungannon,54.5388081,-6.62283365,289190,366480
700000009177,Devlins House,Dungannon,54.55520433,-6.65481753,287085,368265
700000009178,Washing Bay Road,Dungannon,54.5397782,-6.63391015,288471,366574
700000009179,Coole Road,Dungannon,54.54076324,-6.64160286,287971,366674
700000009180,Canavans Shop,Dungannon,54.54097473,-6.64443887,287787,366694
700000009181,Cloghog Moss Road,Dungannon,54.54073298,-6.64691907,287627,366664
700000009182,Mc Canns House,Dungannon,54.53858527,-6.65330934,287218,366417
700000009183,Washingbay Road,Dungannon,54.53602649,-6.66155087,286690,366122
700000009184,Clonoe Parochial House,Dungannon,54.53532302,-6.66455557,286497,366040
700000009185,Annaghaboe Road,Dungannon,54.53408679,-6.66895245,286215,365897
700000009186,Annaghaboe Road,Dungannon,54.53414577,-6.66941399,286185,365903
700000009187,Clonoe Parochial House,Dungannon,54.53535456,-6.66497167,286470,366043
700000009188,Washingbay Road,Dungannon,54.53620576,-6.6615141,286692,366142
700000009189,Mc Canns House,Dungannon,54.53868595,-6.65347598,287207,366428
700000009190,Cloghog Moss Road,Dungannon,54.54078117,-6.64721105,287608,366669
700000009191,Canavans Shop,Dungannon,54.54110202,-6.64457371,287778,366708
700000009192,Coole Road,Dungannon,54.54082059,-6.64190998,287951,366680
700000009193,Washing Bay Road,Dungannon,54.53993314,-6.63410584,288458,366591
700000009194,Upper Aughamullan,Dungannon,54.53893752,-6.62789707,288862,366488
700000009195,Aughamullan School,Dungannon,54.53887343,-6.62304775,289176,366487
700000009196,Coolough Drive,Dungannon,54.55104052,-6.63917491,288106,367821
700000009197,Coole Bridge,Dungannon,54.54597749,-6.6331467,288507,367265
700000009198,Dormans House,Enniskillen,54.54340058,-6.62930798,288761,366983
700000009199,Coole Road,Dungannon,54.54160198,-6.62677241,288929,366786
700000009200,ONeills House,Dungannon,54.54013929,-6.62455023,289076,366626
700000009201,Doon Avenue,Dungannon,54.53794405,-6.62032891,289354,366387
700000009202,Falls Corner,Dungannon,54.53624438,-6.61703369,289571,366202
700000009203,Falls ShopBar,Dungannon,54.53409915,-6.61956258,289412,365960
